order,imagename,col,line_nu,word_nu,glyph_nu,ocr,ocr_x1,ocr_y1,ocr_x2,ocr_y2,ocr_x3,ocr_y3,ocr_x4,ocr_y4,gt,gt_x1,gt_y1,gt_x2,gt_y2,gt_x3,gt_y3,gt_x4,gt_y4,manuscript
13547,ok/P342-Fg001-R-C01-R01-D07012013-T132921-LR924 _012.jpg,1,2,1,1,ה,2081,1078,2185,1078,2185,1208,2081,1208,ה,2081,1078,2185,1078,2185,1208,2081,1208,4Q531
13596,ok/P342-Fg001-R-C01-R01-D07012013-T132921-LR924 _012.jpg,1,4,7,3,ה,1333,1541,1332,1410,1236,1371,1237,1543,ה,1333,1541,1332,1410,1236,1371,1237,1543,4Q531
13616,ok/P342-Fg001-R-C01-R01-D07012013-T132921-LR924 _012.jpg,1,5,3,3,ה,1811,1702,1811,1584,1730,1594,1735,1699,ה,1811,1702,1811,1584,1730,1594,1735,1699,4Q531
13628,ok/P342-Fg001-R-C01-R01-D07012013-T132921-LR924 _012.jpg,1,5,7,7,ה,1058,1714,1058,1602,981,1594,975,1735,ה,1058,1714,1058,1602,981,1594,975,1735,4Q531
13682,ok/P342-Fg001-R-C01-R01-D07012013-T132921-LR924 _012.jpg,1,8,1,2,ה,2095,2357,2119,2176,2060,2195,2060,2330,ה,2095,2357,2119,2176,2060,2195,2060,2330,4Q531
13698,ok/P342-Fg001-R-C01-R01-D07012013-T132921-LR924 _012.jpg,1,8,9,3,ה,1262,2322,1262,2163,1181,2110,1181,2296,ה,1262,2322,1262,2163,1181,2110,1181,2296,4Q531
13722,ok/P342-Fg001-R-C01-R01-D07012013-T132921-LR924 _012.jpg,1,9,5,2,ה,1674,2456,1674,2371,1519,2407,1526,2485,ה,1674,2456,1674,2371,1519,2407,1526,2485,4Q531
13726,ok/P342-Fg001-R-C01-R01-D07012013-T132921-LR924 _012.jpg,1,9,7,3,ה,975,2499,979,2392,908,2392,910,2503,ה,975,2499,979,2392,908,2392,910,2503,4Q531
13728,ok/P342-Fg001-R-C01-R01-D07012013-T132921-LR924 _012.jpg,1,9,7,5,ה,854,2506,852,2387,782,2403,784,2517,ה,854,2506,852,2387,782,2403,784,2517,4Q531
13752,ok/P342-Fg001-R-C01-R01-D07012013-T132921-LR924 _012.jpg,1,10,7,1,ה,1320,2639,1361,2639,1218,2573,1218,2703,ה,1320,2639,1361,2639,1218,2573,1218,2703,4Q531
13764,ok/P342-Fg001-R-C01-R01-D07012013-T132921-LR924 _012.jpg,1,10,13,3,ה,679,2781,687,2576,605,2579,598,2752,ה,679,2781,687,2576,605,2579,598,2752,4Q531
13799,ok/P342-Fg001-R-C01-R01-D07012013-T132921-LR924 _012.jpg,1,12,5,4,ה,1573,3210,1594,2941,1547,2977,1531,3189,ה,1573,3210,1594,2941,1547,2977,1531,3189,4Q531
13818,ok/P343-Fg001-R-C01-R01-D12062013-T132840-LR924_012.jpg,1,2,5,5,ה,1348,1231,1343,1088,1270,1099,1272,1176,ה,1348,1231,1343,1088,1270,1099,1272,1176,4Q543
13834,ok/P343-Fg001-R-C01-R01-D12062013-T132840-LR924_012.jpg,1,4,3,1,ה,1854,1616,1854,1511,1788,1524,1788,1548,ה,1854,1616,1854,1511,1788,1524,1788,1548,4Q543
13857,ok/P343-Fg002-R-C01-R01-D12062013-T135029-LR924_012.jpg,1,2,1,4,ה,2012,1662,2010,1498,1924,1532,1908,1696,ה,2012,1662,2010,1498,1924,1532,1908,1696,4Q543
13862,ok/P343-Fg002-R-C01-R01-D12062013-T135029-LR924_012.jpg,1,2,3,2,ה,1646,1626,1659,1496,1580,1495,1567,1625,ה,1646,1626,1659,1496,1580,1495,1567,1625,4Q543
13877,ok/P343-Fg003-R-C01-R01-D12062013-T135945-LR924_012.jpg,1,1,1,2,ה,1998,1156,1990,909,1903,889,1893,1164,ה,1998,1156,1990,909,1903,889,1893,1164,4Q543
13911,ok/P345-Fg004-R-C01-R01-D03032013-T101920-LR924_012.jpg,1,2,3,3,ה,1771,1239,1770,1091,1703,1092,1704,1214,ה,1771,1239,1770,1091,1703,1092,1704,1214,4Q443
13913,ok/P345-Fg004-R-C01-R01-D03032013-T101920-LR924_012.jpg,1,2,5,1,ה,1649,1207,1649,1089,1582,1116,1582,1199,ה,1649,1207,1649,1089,1582,1116,1582,1199,4Q443
13919,ok/P345-Fg004-R-C01-R01-D03032013-T101920-LR924_012.jpg,1,4,1,2,ה,1985,1454,2018,1454,1919,1397,1918,1473,ה,1985,1454,2018,1454,1919,1397,1918,1473,4Q443
13923,ok/P345-Fg004-R-C01-R01-D03032013-T101920-LR924_012.jpg,1,5,1,1,ה,1790,1544,1912,1547,1912,1662,1800,1658,ה,1790,1544,1912,1547,1912,1662,1800,1658,4Q443
13945,ok/P348-Fg002-R-C01-R01-D25082013-T143208-LR924_012.jpg,1,3,1,5,ה,1509,1682,1528,1528,1491,1540,1474,1670,ה,1509,1682,1528,1528,1491,1540,1474,1670,4Q535
13951,ok/P348-Fg002-R-C01-R01-D25082013-T143208-LR924_012.jpg,1,4,1,4,ה,1504,2005,1565,1747,1494,1704,1444,1915,ה,1504,2005,1565,1747,1494,1704,1444,1915,4Q535
13954,ok/P349-Fg012-R-C01-R01-D02092013-T103142-LR924_012.jpg,1,1,1,2,ה,2151,1034,2145,890,2079,961,2083,1064,ה,2151,1034,2145,890,2079,961,2083,1064,4Q389
13964,ok/P349-Fg012-R-C01-R01-D02092013-T103142-LR924_012.jpg,1,2,3,3,ה,2086,1244,2086,1137,2033,1154,2036,1235,ה,2086,1244,2086,1137,2033,1154,2036,1235,4Q389
13982,ok/P349-Fg012-R-C01-R01-D02092013-T103142-LR924_012.jpg,1,3,3,4,ה,1916,1439,1911,1273,1846,1309,1860,1484,ה,1916,1439,1911,1273,1846,1309,1860,1484,4Q389
14022,ok/P351-Fg003-R-C01-R01-D20032014-T102944-LR924_012.jpg,1,3,1,4,ה,1899,1625,1905,1541,1818,1552,1812,1612,ה,1899,1625,1905,1541,1818,1552,1812,1612,4Q382
14050,ok/P351-Fg004-R-C01-R01-D20032014-T103833-LR924_012.jpg,1,3,5,4,ה,1271,1405,1271,1202,1242,1221,1242,1332,ה,1271,1405,1271,1202,1242,1221,1242,1332,4Q382
14113,ok/P351-Fg005-R-C01-R01-D20032014-T104843-LR924_012.jpg,1,5,3,2,ה,2052,1759,2051,1577,1994,1579,1995,1744,ה,2052,1759,2051,1577,1994,1579,1995,1744,4Q382
14146,ok/P351-Fg017-R-C01-R01-D23032014-T100243-LR924_012.jpg,1,4,3,2,ה,1895,1487,1899,1357,1841,1349,1841,1478,ה,1895,1487,1899,1357,1841,1349,1841,1478,4Q382
14163,ok/P351-Fg017-R-C01-R01-D23032014-T100243-LR924_012.jpg,1,6,1,3,ה,1967,1953,1972,1729,1914,1724,1908,1985,ה,1967,1953,1972,1729,1914,1724,1908,1985,4Q382
14171,ok/P351-Fg018-R-C01-R01-D23032014-T101354-LR924_012.jpg,1,2,1,2,ה,2133,570,2133,452,2050,463,2050,574,ה,2133,570,2133,452,2050,463,2050,574,4Q382
14174,ok/P351-Fg018-R-C01-R01-D23032014-T101354-LR924_012.jpg,1,2,3,1,ה,1704,595,1704,453,1635,494,1635,588,ה,1704,595,1704,453,1635,494,1635,588,4Q382
14188,ok/P351-Fg018-R-C01-R01-D23032014-T101354-LR924_012.jpg,1,3,3,6,ה,1860,734,1859,622,1777,656,1777,735,ה,1860,734,1859,622,1777,656,1777,735,4Q382
14190,ok/P351-Fg018-R-C01-R01-D23032014-T101354-LR924_012.jpg,1,3,5,1,ה,1735,737,1734,622,1682,607,1683,745,ה,1735,737,1734,622,1682,607,1683,745,4Q382
14213,ok/P351-Fg018-R-C01-R01-D23032014-T101354-LR924_012.jpg,1,4,7,1,ה,1506,904,1511,818,1448,796,1445,859,ה,1506,904,1511,818,1448,796,1445,859,4Q382
14220,ok/P351-Fg018-R-C01-R01-D23032014-T101354-LR924_012.jpg,1,5,1,3,ה,2178,1075,2178,967,2114,964,2107,1072,ה,2178,1075,2178,967,2114,964,2107,1072,4Q382
14225,ok/P351-Fg018-R-C01-R01-D23032014-T101354-LR924_012.jpg,1,5,5,1,ה,1947,1090,1949,958,1891,979,1890,1072,ה,1947,1090,1949,958,1891,979,1890,1072,4Q382
14254,ok/P351-Fg018-R-C01-R01-D23032014-T101354-LR924_012.jpg,1,6,5,5,ה,1555,1226,1562,1095,1476,1129,1477,1251,ה,1555,1226,1562,1095,1476,1129,1477,1251,4Q382
14256,ok/P351-Fg018-R-C01-R01-D23032014-T101354-LR924_012.jpg,1,7,1,2,ה,2162,1404,2162,1298,2092,1319,2092,1395,ה,2162,1404,2162,1298,2092,1319,2092,1395,4Q382
14267,ok/P351-Fg018-R-C01-R01-D23032014-T101354-LR924_012.jpg,1,7,5,7,ה,1618,1420,1623,1315,1593,1316,1588,1417,ה,1618,1420,1623,1315,1593,1316,1588,1417,4Q382
14276,ok/P351-Fg018-R-C01-R01-D23032014-T101354-LR924_012.jpg,1,9,1,1,ה,2122,1854,2196,1826,2196,1922,2160,1904,ה,2122,1854,2196,1826,2196,1922,2160,1904,4Q382
14282,ok/P351-Fg018-R-C01-R01-D23032014-T101354-LR924_012.jpg,1,9,5,1,ה,1932,1937,1932,1789,1875,1790,1875,1967,ה,1932,1937,1932,1789,1875,1790,1875,1967,4Q382
14292,ok/P354-Fg008-R-C01-R01-D02092013-T145807-LR924_012.jpg,1,1,3,1,ה,1729,942,1722,802,1677,827,1682,936,ה,1729,942,1722,802,1677,827,1682,936,4Q167
14309,ok/P354-Fg008-R-C01-R01-D02092013-T145807-LR924_012.jpg,1,6,1,2,ה,1907,1736,1910,1634,1834,1635,1832,1716,ה,1907,1736,1910,1634,1834,1635,1832,1716,4Q167
14311,ok/P354-Fg008-R-C01-R01-D02092013-T145807-LR924_012.jpg,1,6,3,1,ה,1785,1730,1795,1609,1752,1605,1742,1731,ה,1785,1730,1795,1609,1752,1605,1742,1731,4Q167
14316,ok/P361-Fg001-R-C01-R01-D02042013-T110300-LR924_012.jpg,1,1,1,1,ה,1767,857,1831,856,1831,943,1776,940,ה,1767,857,1831,856,1831,943,1776,940,4Q221
14327,ok/P361-Fg001-R-C01-R01-D02042013-T110300-LR924_012.jpg,1,2,3,4,ה,1560,1128,1561,970,1484,998,1484,1096,ה,1560,1128,1561,970,1484,998,1484,1096,4Q221
14346,ok/P361-Fg001-R-C01-R01-D02042013-T110300-LR924_012.jpg,1,3,7,1,ה,1731,1243,1731,1175,1636,1144,1636,1244,ה,1731,1243,1731,1175,1636,1144,1636,1244,4Q221
14365,ok/P361-Fg001-R-C01-R01-D02042013-T110300-LR924_012.jpg,1,4,7,1,ה,1445,1320,1446,1309,1352,1254,1337,1410,ה,1445,1320,1446,1309,1352,1254,1337,1410,4Q221
14430,ok/P361-Fg001-R-C01-R01-D02042013-T110300-LR924_012.jpg,1,9,3,1,ה,2534,2032,2540,1947,2476,1912,2468,2032,ה,2534,2032,2540,1947,2476,1912,2468,2032,4Q221
14441,ok/P361-Fg005-R-C01-R01-D02042013-T114933-LR924_012.jpg,1,1,7,3,ה,1791,1093,1789,943,1724,943,1725,1073,ה,1791,1093,1789,943,1724,943,1725,1073,4Q221
14460,ok/P361-Fg005-R-C01-R01-D02042013-T114933-LR924_012.jpg,1,2,5,1,ה,1984,1159,1982,1113,1937,1153,1926,1154,ה,1984,1159,1982,1113,1937,1153,1926,1154,4Q221
14481,ok/P361-Fg005-R-C01-R01-D02042013-T114933-LR924_012.jpg,1,3,7,1,ה,1751,1381,1751,1261,1686,1245,1688,1329,ה,1751,1381,1751,1261,1686,1245,1688,1329,4Q221
14486,ok/P361-Fg005-R-C01-R01-D02042013-T114933-LR924_012.jpg,1,3,7,6,ה,1439,1392,1439,1272,1377,1291,1377,1390,ה,1439,1392,1439,1272,1377,1291,1377,1390,4Q221
14504,ok/P361-Fg005-R-C01-R01-D02042013-T114933-LR924_012.jpg,1,4,5,2,ה,1635,1488,1634,1405,1550,1398,1552,1520,ה,1635,1488,1634,1405,1550,1398,1552,1520,4Q221
14512,ok/P361-Fg005-R-C01-R01-D02042013-T114933-LR924_012.jpg,1,5,1,1,ה,2227,1487,2309,1487,2309,1590,2227,1590,ה,2227,1487,2309,1487,2309,1590,2227,1590,4Q221
14514,ok/P361-Fg005-R-C01-R01-D02042013-T114933-LR924_012.jpg,1,5,1,3,ה,2173,1603,2173,1505,2117,1516,2122,1593,ה,2173,1603,2173,1505,2117,1516,2122,1593,4Q221
14542,ok/P361-Fg005-R-C01-R01-D02042013-T114933-LR924_012.jpg,1,6,3,6,ה,1787,1864,1774,1619,1678,1676,1677,1796,ה,1787,1864,1774,1619,1678,1676,1677,1796,4Q221
14553,ok/P361-Fg013-R-C01-R01-D02042013-T133512-LR924_012.jpg,1,1,1,4,ה,1963,1190,1981,811,1925,809,1906,1208,ה,1963,1190,1981,811,1925,809,1906,1208,4Q221
14658,ok/P381-Fg002-R-C01-R01-D17072012-T144318-LR924_012_F.jpg,1,2,1,2,ה,2123,1432,2115,1300,2055,1308,2064,1437,ה,2123,1432,2115,1300,2055,1308,2064,1437,4Q287
14667,ok/P381-Fg002-R-C01-R01-D17072012-T144318-LR924_012_F.jpg,1,2,3,8,ה,1803,1436,1789,1303,1738,1391,1726,1391,ה,1803,1436,1789,1303,1738,1391,1726,1391,4Q287
14669,ok/P381-Fg002-R-C01-R01-D17072012-T144318-LR924_012_F.jpg,1,3,1,2,ה,2121,1539,2118,1442,2059,1439,2070,1547,ה,2121,1539,2118,1442,2059,1439,2070,1547,4Q287
14685,ok/P381-Fg002-R-C01-R01-D17072012-T144318-LR924_012_F.jpg,1,4,1,5,ה,2095,1661,2090,1575,2039,1580,2044,1656,ה,2095,1661,2090,1575,2039,1580,2044,1656,4Q287
14698,ok/P381-Fg004-R-C01-R01-D17072012-T150312-LR924_012_F.jpg,1,1,1,4,ה,2301,1321,2428,1315,2373,1248,2355,1249,ה,2301,1321,2428,1315,2373,1248,2355,1249,4Q287
14711,ok/P381-Fg004-R-C01-R01-D17072012-T150312-LR924_012_F.jpg,1,4,3,1,ה,1893,1496,2034,1492,2002,1451,1876,1455,ה,1893,1496,2034,1492,2002,1451,1876,1455,4Q287
14713,ok/P381-Fg004-R-C01-R01-D17072012-T150312-LR924_012_F.jpg,1,4,3,3,ה,1873,1410,1972,1412,1961,1358,1896,1357,ה,1873,1410,1972,1412,1961,1358,1896,1357,4Q287
14725,ok/P381-Fg004-R-C01-R01-D17072012-T150312-LR924_012_F.jpg,1,7,1,4,ה,1503,1463,1567,1465,1550,1420,1498,1419,ה,1503,1463,1567,1465,1550,1420,1498,1419,4Q287
14743,ok/P381-Fg004-R-C01-R01-D17072012-T150312-LR924_012_F.jpg,1,10,1,4,ה,1115,1361,1235,1374,1267,1320,1098,1302,ה,1115,1361,1235,1374,1267,1320,1098,1302,4Q287
14757,ok/P381-Fg008-R-C01-R01-D17072012-T154727-LR924_012_F.jpg,1,1,1,3,ה,1774,1201,1772,1033,1689,1026,1690,1195,ה,1774,1201,1772,1033,1689,1026,1690,1195,4Q287
14762,ok/P381-Fg008-R-C01-R01-D17072012-T154727-LR924_012_F.jpg,1,1,3,4,ה,1528,1203,1518,921,1432,838,1445,1200,ה,1528,1203,1518,921,1432,838,1445,1200,4Q287
14769,ok/P381-Fg008-R-C01-R01-D17072012-T154727-LR924_012_F.jpg,1,2,1,5,ה,1999,1344,1996,1236,1942,1247,1946,1376,ה,1999,1344,1996,1236,1942,1247,1946,1376,4Q287
14779,ok/P381-Fg008-R-C01-R01-D17072012-T154727-LR924_012_F.jpg,1,2,7,1,ה,1518,1384,1511,1246,1439,1246,1447,1410,ה,1518,1384,1511,1246,1439,1246,1447,1410,4Q287
14800,ok/P382-Fg008-R-C01-R01-D01102013-T103514-LR924_012.jpg,1,3,1,3,ה,1972,952,1963,852,1907,876,1903,957,ה,1972,952,1963,852,1907,876,1903,957,4Q57
14814,ok/P382-Fg008-R-C01-R01-D01102013-T103514-LR924_012.jpg,1,6,1,3,ה,1989,1418,1989,1319,1914,1330,1914,1422,ה,1989,1418,1989,1319,1914,1330,1914,1422,4Q57
14849,ok/P393-Fg001-R-C01-R01-D22072012-T115411-LR924_012_F.jpg,1,2,5,1,ה,2272,1182,2262,990,2215,978,2204,1174,ה,2272,1182,2262,990,2215,978,2204,1174,4Q10
14852,ok/P393-Fg001-R-C01-R01-D22072012-T115411-LR924_012_F.jpg,1,2,5,4,ה,2080,1172,2091,969,2013,981,2004,1155,ה,2080,1172,2091,969,2013,981,2004,1155,4Q10
14854,ok/P393-Fg001-R-C01-R01-D22072012-T115411-LR924_012_F.jpg,1,2,7,1,ה,1972,1175,1983,972,1906,1010,1894,1140,ה,1972,1175,1983,972,1906,1010,1894,1140,4Q10
14856,ok/P393-Fg001-R-C01-R01-D22072012-T115411-LR924_012_F.jpg,1,3,1,1,ה,2566,1206,2726,1206,2726,1536,2566,1536,ה,2566,1206,2726,1206,2726,1536,2566,1536,4Q10
14866,ok/P393-Fg001-R-C01-R01-D22072012-T115411-LR924_012_F.jpg,1,3,5,1,ה,2170,1610,2172,1174,2099,1190,2097,1546,ה,2170,1610,2172,1174,2099,1190,2097,1546,4Q10
14869,ok/P393-Fg001-R-C01-R01-D22072012-T115411-LR924_012_F.jpg,1,3,5,4,ה,2025,1614,2027,1158,1955,1189,1953,1667,ה,2025,1614,2027,1158,1955,1189,1953,1667,4Q10
14874,ok/P393-Fg001-R-C01-R01-D22072012-T115411-LR924_012_F.jpg,1,3,9,1,ה,1716,1683,1741,1214,1706,1184,1681,1670,ה,1716,1683,1741,1214,1706,1184,1681,1670,4Q10
14878,ok/P396-Fg001-R-C01-R01-D11072012-T140117-LR924_012_F.jpg,1,1,1,2,ה,2268,1780,2386,1765,2793,1625,2194,1700,ה,2268,1780,2386,1765,2793,1625,2194,1700,4Q16
14883,ok/P396-Fg001-R-C01-R01-D11072012-T140117-LR924_012_F.jpg,1,1,5,1,ה,2189,1434,2641,1377,2597,1338,2214,1386,ה,2189,1434,2641,1377,2597,1338,2214,1386,4Q16
14920,ok/P396-Fg001-R-C01-R01-D11072012-T140117-LR924_012_F.jpg,1,3,3,3,ה,1751,1143,1892,1135,1866,1080,1727,1088,ה,1751,1143,1892,1135,1866,1080,1727,1088,4Q16
14938,ok/P396-Fg001-R-C01-R01-D11072012-T140117-LR924_012_F.jpg,1,5,3,1,ה,1410,1465,1511,1456,1509,1406,1397,1416,ה,1410,1465,1511,1456,1509,1406,1397,1416,4Q16
14943,ok/P396-Fg001-R-C01-R01-D11072012-T140117-LR924_012_F.jpg,1,5,5,4,ה,1372,1255,1504,1243,1505,1179,1384,1191,ה,1372,1255,1504,1243,1505,1179,1384,1191,4Q16
14953,ok/P396-Fg001-R-C01-R01-D11072012-T140117-LR924_012_F.jpg,1,5,11,1,ה,1390,723,1497,713,1489,639,1381,649,ה,1390,723,1497,713,1489,639,1381,649,4Q16
14958,ok/P396-Fg001-R-C01-R01-D11072012-T140117-LR924_012_F.jpg,1,6,3,1,ה,1323,1863,1487,1848,1470,1781,1312,1796,ה,1323,1863,1487,1848,1470,1781,1312,1796,4Q16
14963,ok/P396-Fg001-R-C01-R01-D11072012-T140117-LR924_012_F.jpg,1,6,5,1,ה,1284,1627,1384,1617,1395,1530,1288,1540,ה,1284,1627,1384,1617,1395,1530,1288,1540,4Q16
14969,ok/P396-Fg001-R-C01-R01-D11072012-T140117-LR924_012_F.jpg,1,6,7,1,ה,1207,1255,1300,1247,1305,1195,1193,1205,ה,1207,1255,1300,1247,1305,1195,1193,1205,4Q16
15014,ok/P396-Fg001-R-C01-R01-D11072012-T140117-LR924_012_F.jpg,1,8,5,1,ה,623,1543,945,1516,944,1463,623,1490,ה,623,1543,945,1516,944,1463,623,1490,4Q16
15018,ok/P396-Fg001-R-C01-R01-D11072012-T140117-LR924_012_F.jpg,1,8,5,5,ה,603,1282,935,1255,944,1202,601,1230,ה,603,1282,935,1255,944,1202,601,1230,4Q16
15020,ok/P396-Fg001-R-C01-R01-D11072012-T140117-LR924_012_F.jpg,1,8,7,1,ה,578,1179,965,1147,942,1070,587,1100,ה,578,1179,965,1147,942,1070,587,1100,4Q16
15067,ok/P400-Fg008-R-C01-R01-D11072012-T110011-LR924_012_F.jpg,1,4,5,1,ה,2064,1629,2043,1445,1990,1448,2009,1615,ה,2064,1629,2043,1445,1990,1448,2009,1615,4Q34
15073,ok/P401-Fg003-R-C01-R01-D29092013-T130852-LR924_012.jpg,1,1,1,3,ה,2233,1249,2225,1132,2166,1147,2175,1292,ה,2233,1249,2225,1132,2166,1147,2175,1292,4Q23
15077,ok/P401-Fg003-R-C01-R01-D29092013-T130852-LR924_012.jpg,1,1,3,1,ה,2042,1300,2030,1152,1987,1177,1996,1289,ה,2042,1300,2030,1152,1987,1177,1996,1289,4Q23
15079,ok/P401-Fg003-R-C01-R01-D29092013-T130852-LR924_012.jpg,1,1,3,3,ה,1950,1274,1942,1177,1897,1177,1904,1268,ה,1950,1274,1942,1177,1897,1177,1904,1268,4Q23
15084,ok/P401-Fg003-R-C01-R01-D29092013-T130852-LR924_012.jpg,1,1,5,4,ה,1768,1287,1733,1172,1698,1170,1718,1322,ה,1768,1287,1733,1172,1698,1170,1718,1322,4Q23
15121,ok/P401-Fg003-R-C01-R01-D29092013-T130852-LR924_012.jpg,1,2,11,5,ה,1379,1470,1379,1387,1317,1375,1317,1459,ה,1379,1470,1379,1387,1317,1375,1317,1459,4Q23
15130,ok/P401-Fg003-R-C01-R01-D29092013-T130852-LR924_012.jpg,1,3,3,2,ה,2134,1601,2127,1499,2086,1495,2094,1604,ה,2134,1601,2127,1499,2086,1495,2094,1604,4Q23
15139,ok/P401-Fg003-R-C01-R01-D29092013-T130852-LR924_012.jpg,1,3,7,2,ה,1777,1595,1776,1515,1722,1527,1723,1593,ה,1777,1595,1776,1515,1722,1527,1723,1593,4Q23
15141,ok/P401-Fg003-R-C01-R01-D29092013-T130852-LR924_012.jpg,1,3,7,4,ה,1656,1629,1654,1527,1600,1527,1603,1666,ה,1656,1629,1654,1527,1600,1527,1603,1666,4Q23
15161,ok/P401-Fg003-R-C01-R01-D29092013-T130852-LR924_012.jpg,1,4,9,1,ה,1452,1807,1444,1695,1395,1705,1402,1797,ה,1452,1807,1444,1695,1395,1705,1402,1797,4Q23
15169,ok/P401-Fg003-R-C01-R01-D29092013-T130852-LR924_012.jpg,1,5,3,2,ה,2095,1936,2097,1814,2053,1814,2052,1910,ה,2095,1936,2097,1814,2053,1814,2052,1910,4Q23
15188,ok/P401-Fg003-R-C01-R01-D29092013-T130852-LR924_012.jpg,1,6,5,1,ה,1746,2158,1743,2003,1696,2001,1699,2139,ה,1746,2158,1743,2003,1696,2001,1699,2139,4Q23
15189,ok/P401-Fg007-R-C01-R01-D29092013-T135409-LR924_012.jpg,1,1,1,1,ה,1831,1048,2004,1048,2004,1128,1831,1128,ה,1831,1048,2004,1048,2004,1128,1831,1128,4Q23
15194,ok/P401-Fg007-R-C01-R01-D29092013-T135409-LR924_012.jpg,1,2,1,1,ה,1991,1211,2065,1211,2065,1297,1991,1297,ה,1991,1211,2065,1211,2065,1297,1991,1297,4Q23
15200,ok/P401-Fg007-R-C01-R01-D29092013-T135409-LR924_012.jpg,1,2,3,2,ה,1733,1314,1736,1193,1675,1197,1675,1303,ה,1733,1314,1736,1193,1675,1197,1675,1303,4Q23
15222,ok/P401-Fg007-R-C01-R01-D29092013-T135409-LR924_012.jpg,1,3,7,3,ה,1339,1608,1339,1428,1307,1434,1307,1510,ה,1339,1608,1339,1428,1307,1434,1307,1510,4Q23
15228,ok/P401-Fg011-R-C01-R01-D29092013-T143420-LR924_012.jpg,1,1,5,1,ה,1765,1121,1778,941,1737,938,1723,1135,ה,1765,1121,1778,941,1737,938,1723,1135,4Q23
15245,ok/P401-Fg011-R-C01-R01-D29092013-T143420-LR924_012.jpg,1,3,1,1,ה,2079,1351,2169,1351,2169,1564,2079,1564,ה,2079,1351,2169,1351,2169,1564,2079,1564,4Q23
15254,ok/P401-Fg011-R-C01-R01-D29092013-T143420-LR924_012.jpg,1,3,5,1,ה,1737,1512,1746,1332,1694,1377,1694,1471,ה,1737,1512,1746,1332,1694,1377,1694,1471,4Q23
15284,ok/P403-Fg002-R-C01-R01-D04112014-T170029-ML924 _012.jpg,1,3,3,6,ה,2358,840,2335,670,2232,698,2238,832,ה,2358,840,2335,670,2232,698,2238,832,4Q511
15294,ok/P403-Fg002-R-C01-R01-D04112014-T170029-ML924 _012.jpg,1,3,9,1,ה,1531,884,1515,763,1397,718,1426,932,ה,1531,884,1515,763,1397,718,1426,932,4Q511
15301,ok/P403-Fg002-R-C01-R01-D04112014-T170029-ML924 _012.jpg,1,3,11,5,ה,1047,924,1048,748,964,730,946,947,ה,1047,924,1048,748,964,730,946,947,4Q511
15303,ok/P403-Fg002-R-C01-R01-D04112014-T170029-ML924 _012.jpg,1,4,1,1,ה,3016,814,3107,808,3107,924,3029,920,ה,3016,814,3107,808,3107,924,3029,920,4Q511
15346,ok/P403-Fg002-R-C01-R01-D04112014-T170029-ML924 _012.jpg,1,5,5,5,ה,2273,1204,2261,1069,2189,1094,2200,1219,ה,2273,1204,2261,1069,2189,1094,2200,1219,4Q511
15379,ok/P403-Fg002-R-C01-R01-D04112014-T170029-ML924 _012.jpg,1,6,7,7,ה,1830,1446,1791,1331,1715,1347,1728,1477,ה,1830,1446,1791,1331,1715,1347,1728,1477,4Q511
15396,ok/P403-Fg002-R-C01-R01-D04112014-T170029-ML924 _012.jpg,1,7,3,3,ה,2836,1493,2821,1374,2747,1394,2760,1495,ה,2836,1493,2821,1374,2747,1394,2760,1495,4Q511
15408,ok/P403-Fg002-R-C01-R01-D04112014-T170029-ML924 _012.jpg,1,7,9,1,ה,2086,1620,2068,1484,1993,1494,2010,1641,ה,2086,1620,2068,1484,1993,1494,2010,1641,4Q511
15422,ok/P403-Fg002-R-C01-R01-D04112014-T170029-ML924 _012.jpg,1,7,13,4,ה,1240,1680,1240,1548,1151,1561,1151,1658,ה,1240,1680,1240,1548,1151,1561,1151,1658,4Q511
15447,ok/P403-Fg002-R-C01-R01-D04112014-T170029-ML924 _012.jpg,1,8,11,4,ה,1713,1864,1708,1750,1590,1740,1595,1857,ה,1713,1864,1708,1750,1590,1740,1595,1857,4Q511
15475,ok/P403-Fg003-R-C01-R01-D04112014-T161304-ML924 _012.jpg,1,3,3,5,ה,1874,1054,1885,920,1781,922,1773,1026,ה,1874,1054,1885,920,1781,922,1773,1026,4Q511
15479,ok/P403-Fg003-R-C01-R01-D04112014-T161304-ML924 _012.jpg,1,4,1,1,ה,2297,1131,2464,1131,2464,1253,2297,1253,ה,2297,1131,2464,1131,2464,1253,2297,1253,4Q511
15565,ok/P408-Fg004-R-C01-R01-D08082012-T155140-LR924_012_F.jpg,1,4,7,1,ה,1504,1564,1512,1430,1434,1419,1434,1586,ה,1504,1564,1512,1430,1434,1419,1434,1586,4Q511
15568,ok/P408-Fg004-R-C01-R01-D08082012-T155140-LR924_012_F.jpg,1,4,7,4,ה,1331,1629,1316,1413,1222,1415,1233,1576,ה,1331,1629,1316,1413,1222,1415,1233,1576,4Q511
15572,ok/P408-Fg004-R-C01-R01-D08082012-T155140-LR924_012_F.jpg,1,6,1,1,ה,1465,1750,1555,1746,1555,1882,1476,1885,ה,1465,1750,1555,1746,1555,1882,1476,1885,4Q511
15618,ok/P411-Fg001-R-C01-R01-D11072012-T143658-LR924_012_F.jpg,1,2,1,3,ה,2058,1041,2214,1038,2264,918,2070,922,ה,2058,1041,2214,1038,2264,918,2070,922,4Q511
